,소비일자,소비업종,성별,연령대,소비건수(삼성),소비건수(신한)
553,20190104,할인점/마트,1,50,456.1,731.0
554,20190104,할인점/마트,1,60,247.2,475.1
555,20190104,할인점/마트,0,20,166.8,522.6
556,20190104,할인점/마트,0,30,469.3,765.2
557,20190104,할인점/마트,0,40,670.4,1032.5
558,20190104,할인점/마트,0,50,576.4,932.2
559,20190104,할인점/마트,0,60,282.0,540.4
560,20190105,가전/가구,1,20,10.0,38.8
561,20190105,가전/가구,1,30,33.8,35.1
562,20190105,가전/가구,1,40,47.3,30.4
563,20190105,가전/가구,1,50,39.6,21.7
564,20190105,가전/가구,1,60,17.8,11.4
565,20190105,가전/가구,0,20,10.6,25.7
566,20190105,가전/가구,0,30,23.6,23.0
567,20190105,가전/가구,0,40,32.8,22.3
568,20190105,가전/가구,0,50,31.3,18.1
569,20190105,가전/가구,0,60,13.7,8.0
570,20190105,가정생활/서비스,1,20,0.3,69.39999999999999
571,20190105,가정생활/서비스,1,30,1.4,124.79999999999998
572,20190105,가정생활/서비스,1,40,2.6,146.6
573,20190105,가정생활/서비스,1,50,1.7,87.2
574,20190105,가정생활/서비스,1,60,0.8,39.099999999999994
575,20190105,가정생활/서비스,0,20,0.4,58.89999999999999
576,20190105,가정생활/서비스,0,30,1.1,122.6
577,20190105,가정생활/서비스,0,40,1.9,127.1
578,20190105,가정생활/서비스,0,50,1.5,64.7
579,20190105,가정생활/서비스,0,60,0.8,24.500000000000004
580,20190105,교육/학원,1,20,10.5,22.6
581,20190105,교육/학원,1,30,42.9,20.900000000000002
582,20190105,교육/학원,1,40,83.7,47.7
583,20190105,교육/학원,1,50,31.9,27.200000000000003
584,20190105,교육/학원,1,60,6.3,5.8
585,20190105,교육/학원,0,20,20.1,41.800000000000004
586,20190105,교육/학원,0,30,50.9,30.1
587,20190105,교육/학원,0,40,88.6,68.1
588,20190105,교육/학원,0,50,24.5,21.3
589,20190105,교육/학원,0,60,5.6,4.8
590,20190105,미용,1,20,30.6,76.8
591,20190105,미용,1,30,63.5,99.10000000000001
592,20190105,미용,1,40,70.0,107.3
593,20190105,미용,1,50,37.8,73.8
594,20190105,미용,1,60,9.4,34.300000000000004
595,20190105,미용,0,20,55.8,75.3
596,20190105,미용,0,30,58.5,71.7
597,20190105,미용,0,40,71.0,95.0
598,20190105,미용,0,50,46.8,78.8
599,20190105,미용,0,60,15.1,38.699999999999996
600,20190105,백화점/상품권/아울렛,1,20,40.3,59.3
601,20190105,백화점/상품권/아울렛,1,30,159.5,117.0
602,20190105,백화점/상품권/아울렛,1,40,159.4,96.9
603,20190105,백화점/상품권/아울렛,1,50,76.4,54.1
604,20190105,백화점/상품권/아울렛,1,60,28.4,25.4
605,20190105,백화점/상품권/아울렛,0,20,86.0,116.3
606,20190105,백화점/상품권/아울렛,0,30,199.9,161.7
607,20190105,백화점/상품권/아울렛,0,40,202.3,139.7
608,20190105,백화점/상품권/아울렛,0,50,121.9,92.8
609,20190105,백화점/상품권/아울렛,0,60,47.3,46.4
610,20190105,스포츠/문화/레저,1,20,120.1,564.1
611,20190105,스포츠/문화/레저,1,30,160.6,269.6
612,20190105,스포츠/문화/레저,1,40,180.9,241.10000000000002
613,20190105,스포츠/문화/레저,1,50,103.3,132.29999999999998
614,20190105,스포츠/문화/레저,1,60,33.7,44.7
615,20190105,스포츠/문화/레저,0,20,64.2,195.9
616,20190105,스포츠/문화/레저,0,30,94.4,156.39999999999998
617,20190105,스포츠/문화/레저,0,40,124.2,185.7
618,20190105,스포츠/문화/레저,0,50,79.3,98.3
619,20190105,스포츠/문화/레저,0,60,24.4,33.7
620,20190105,여행/교통,1,20,37.1,39.0
621,20190105,여행/교통,1,30,92.9,44.8
622,20190105,여행/교통,1,40,100.8,44.300000000000004
623,20190105,여행/교통,1,50,64.5,27.0
624,20190105,여행/교통,1,60,21.2,11.000000000000002
625,20190105,여행/교통,0,20,37.7,22.4
626,20190105,여행/교통,0,30,59.7,23.9
627,20190105,여행/교통,0,40,66.5,24.1
628,20190105,여행/교통,0,50,43.2,12.600000000000001
629,20190105,여행/교통,0,60,12.3,5.2
630,20190105,요식/유흥,1,20,507.5,1515.9999999999998
631,20190105,요식/유흥,1,30,1163.0,1647.4
632,20190105,요식/유흥,1,40,1290.8,1526.1000000000001
633,20190105,요식/유흥,1,50,787.4,1057.9
634,20190105,요식/유흥,1,60,278.6,479.79999999999995
635,20190105,요식/유흥,0,20,568.8,1401.0
636,20190105,요식/유흥,0,30,814.7,1151.8
637,20190105,요식/유흥,0,40,972.4,1213.6
638,20190105,요식/유흥,0,50,591.0,777.1000000000001
639,20190105,요식/유흥,0,60,187.3,290.79999999999995
640,20190105,의료,1,20,43.7,98.3
641,20190105,의료,1,30,222.7,287.00000000000006
642,20190105,의료,1,40,297.1,356.80000000000007
643,20190105,의료,1,50,194.1,259.59999999999997
644,20190105,의료,1,60,107.2,190.7
645,20190105,의료,0,20,85.5,139.20000000000002
646,20190105,의료,0,30,214.5,281.5
647,20190105,의료,0,40,229.4,303.1
648,20190105,의료,0,50,176.8,240.8
649,20190105,의료,0,60,83.0,145.4
650,20190105,자동차,1,20,13.6,28.099999999999998
651,20190105,자동차,1,30,52.6,74.4
652,20190105,자동차,1,40,60.1,75.4
653,20190105,자동차,1,50,44.1,59.3
654,20190105,자동차,1,60,17.3,33.400000000000006
655,20190105,자동차,0,20,7.6,10.799999999999999
656,20190105,자동차,0,30,22.4,29.099999999999998
657,20190105,자동차,0,40,26.6,32.4
658,20190105,자동차,0,50,19.4,23.7
659,20190105,자동차,0,60,6.3,9.299999999999999
660,20190105,주유,1,20,53.8,104.3
661,20190105,주유,1,30,185.4,301.5
662,20190105,주유,1,40,245.8,355.7
663,20190105,주유,1,50,210.1,372.7
664,20190105,주유,1,60,94.9,384.7
665,20190105,주유,0,20,25.3,37.9
666,20190105,주유,0,30,72.2,112.2
667,20190105,주유,0,40,97.2,140.6
668,20190105,주유,0,50,91.1,130.3
669,20190105,주유,0,60,33.8,62.6
670,20190105,패션/잡화,1,20,15.7,48.099999999999994
671,20190105,패션/잡화,1,30,34.1,57.8
672,20190105,패션/잡화,1,40,43.3,59.0
673,20190105,패션/잡화,1,50,29.6,40.9
674,20190105,패션/잡화,1,60,12.5,19.2
675,20190105,패션/잡화,0,20,37.4,104.60000000000001
676,20190105,패션/잡화,0,30,41.9,74.0
677,20190105,패션/잡화,0,40,57.7,80.4
678,20190105,패션/잡화,0,50,44.9,59.7
679,20190105,패션/잡화,0,60,19.7,30.3
680,20190105,편의점,1,20,328.1,1167.8
681,20190105,편의점,1,30,567.0,979.2
682,20190105,편의점,1,40,458.1,687.4
683,20190105,편의점,1,50,221.4,373.5
684,20190105,편의점,1,60,56.8,123.7
685,20190105,편의점,0,20,222.7,634.0
686,20190105,편의점,0,30,236.8,400.3
687,20190105,편의점,0,40,232.4,339.6
688,20190105,편의점,0,50,144.3,217.4
689,20190105,편의점,0,60,37.7,67.89999999999999
690,20190105,할인점/마트,1,20,156.9,581.0
691,20190105,할인점/마트,1,30,652.6,1028.5
692,20190105,할인점/마트,1,40,892.4,1245.8
693,20190105,할인점/마트,1,50,582.7,905.6
694,20190105,할인점/마트,1,60,277.3,527.6
695,20190105,할인점/마트,0,20,188.7,540.3
696,20190105,할인점/마트,0,30,537.0,847.7
697,20190105,할인점/마트,0,40,763.5,1157.8
698,20190105,할인점/마트,0,50,625.2,1003.1
699,20190105,할인점/마트,0,60,290.9,550.3000000000001
700,20190106,가전/가구,1,20,6.8,34.3
701,20190106,가전/가구,1,30,23.0,27.9
702,20190106,가전/가구,1,40,28.9,22.0
703,20190106,가전/가구,1,50,20.0,16.3
704,20190106,가전/가구,1,60,8.7,7.3
705,20190106,가전/가구,0,20,7.5,20.6
706,20190106,가전/가구,0,30,18.3,17.7
707,20190106,가전/가구,0,40,22.2,17.7
708,20190106,가전/가구,0,50,18.5,13.2
709,20190106,가전/가구,0,60,6.8,5.6
710,20190106,가정생활/서비스,1,20,0.3,59.00000000000001
711,20190106,가정생활/서비스,1,30,1.3,103.8
712,20190106,가정생활/서비스,1,40,2.1,116.6
713,20190106,가정생활/서비스,1,50,1.8,56.8
714,20190106,가정생활/서비스,1,60,0.7,23.4
715,20190106,가정생활/서비스,0,20,0.2,51.3
716,20190106,가정생활/서비스,0,30,0.8,106.50000000000001
717,20190106,가정생활/서비스,0,40,1.2,109.7
718,20190106,가정생활/서비스,0,50,1.3,44.1
719,20190106,가정생활/서비스,0,60,0.7,15.6
720,20190106,교육/학원,1,20,9.5,17.900000000000002
721,20190106,교육/학원,1,30,38.4,15.6
722,20190106,교육/학원,1,40,61.2,28.4
723,20190106,교육/학원,1,50,21.5,16.4
724,20190106,교육/학원,1,60,4.6,3.2
725,20190106,교육/학원,0,20,14.7,30.9
726,20190106,교육/학원,0,30,39.0,19.400000000000002
727,20190106,교육/학원,0,40,59.7,38.4
728,20190106,교육/학원,0,50,16.6,13.600000000000001
729,20190106,교육/학원,0,60,3.8,2.7
730,20190106,미용,1,20,25.2,68.1
731,20190106,미용,1,30,51.2,89.2
732,20190106,미용,1,40,53.9,99.2
733,20190106,미용,1,50,26.1,65.3
734,20190106,미용,1,60,5.8,28.700000000000003
735,20190106,미용,0,20,41.1,57.9
736,20190106,미용,0,30,39.7,56.0
737,20190106,미용,0,40,49.7,77.3
738,20190106,미용,0,50,30.2,59.9
739,20190106,미용,0,60,8.3,26.0
740,20190106,백화점/상품권/아울렛,1,20,39.9,56.1
741,20190106,백화점/상품권/아울렛,1,30,164.0,117.8
742,20190106,백화점/상품권/아울렛,1,40,170.5,99.4
743,20190106,백화점/상품권/아울렛,1,50,81.8,54.7
744,20190106,백화점/상품권/아울렛,1,60,29.3,25.8
745,20190106,백화점/상품권/아울렛,0,20,79.2,103.6
746,20190106,백화점/상품권/아울렛,0,30,185.1,144.5
747,20190106,백화점/상품권/아울렛,0,40,194.2,130.3
748,20190106,백화점/상품권/아울렛,0,50,116.3,86.3
749,20190106,백화점/상품권/아울렛,0,60,43.7,41.5
750,20190106,스포츠/문화/레저,1,20,118.0,533.6
751,20190106,스포츠/문화/레저,1,30,150.9,237.5
752,20190106,스포츠/문화/레저,1,40,177.8,219.0
753,20190106,스포츠/문화/레저,1,50,97.3,117.9
754,20190106,스포츠/문화/레저,1,60,30.8,38.199999999999996
755,20190106,스포츠/문화/레저,0,20,57.7,172.8
756,20190106,스포츠/문화/레저,0,30,87.2,135.9
757,20190106,스포츠/문화/레저,0,40,114.1,160.5
758,20190106,스포츠/문화/레저,0,50,72.3,84.1
759,20190106,스포츠/문화/레저,0,60,21.7,26.8
760,20190106,여행/교통,1,20,36.9,38.2
761,20190106,여행/교통,1,30,85.6,41.1
762,20190106,여행/교통,1,40,90.1,39.7
763,20190106,여행/교통,1,50,56.4,23.700000000000003
764,20190106,여행/교통,1,60,18.3,10.100000000000001
765,20190106,여행/교통,0,20,36.1,21.0
766,20190106,여행/교통,0,30,55.7,22.200000000000003
767,20190106,여행/교통,0,40,60.2,21.8
768,20190106,여행/교통,0,50,39.8,11.9
769,20190106,여행/교통,0,60,11.2,5.300000000000001
770,20190106,요식/유흥,1,20,473.2,1405.1000000000001
771,20190106,요식/유흥,1,30,1013.2,1435.1
772,20190106,요식/유흥,1,40,1084.3,1275.3
773,20190106,요식/유흥,1,50,674.0,894.8999999999999
774,20190106,요식/유흥,1,60,246.0,416.2
775,20190106,요식/유흥,0,20,494.6,1211.7
776,20190106,요식/유흥,0,30,676.5,952.8
777,20190106,요식/유흥,0,40,793.7,972.8999999999999
778,20190106,요식/유흥,0,50,506.4,657.6
779,20190106,요식/유흥,0,60,159.7,249.20000000000002
780,20190106,의료,1,20,11.7,23.9
781,20190106,의료,1,30,58.2,71.5
782,20190106,의료,1,40,61.7,72.10000000000001
783,20190106,의료,1,50,35.2,43.4
784,20190106,의료,1,60,15.1,25.500000000000004
785,20190106,의료,0,20,20.7,32.2
786,20190106,의료,0,30,48.3,62.6
787,20190106,의료,0,40,43.7,53.49999999999999
788,20190106,의료,0,50,28.8,36.3
789,20190106,의료,0,60,11.1,17.2
790,20190106,자동차,1,20,9.6,20.200000000000003
791,20190106,자동차,1,30,30.1,44.7
792,20190106,자동차,1,40,30.4,39.300000000000004
793,20190106,자동차,1,50,16.6,25.7
794,20190106,자동차,1,60,6.0,13.2
795,20190106,자동차,0,20,5.4,8.3
796,20190106,자동차,0,30,13.9,18.3
797,20190106,자동차,0,40,14.9,18.200000000000003
798,20190106,자동차,0,50,9.2,11.9
799,20190106,자동차,0,60,3.0,4.6000000000000005
800,20190106,주유,1,20,49.9,97.0
801,20190106,주유,1,30,160.7,268.4
802,20190106,주유,1,40,200.3,293.4
803,20190106,주유,1,50,163.0,294.3
804,20190106,주유,1,60,72.5,310.7
805,20190106,주유,0,20,23.4,35.0
806,20190106,주유,0,30,63.7,101.1
807,20190106,주유,0,40,86.3,122.5
808,20190106,주유,0,50,77.5,111.5
809,20190106,주유,0,60,28.3,53.2
810,20190106,패션/잡화,1,20,14.0,41.1
811,20190106,패션/잡화,1,30,30.0,54.0
812,20190106,패션/잡화,1,40,39.9,51.8
813,20190106,패션/잡화,1,50,25.3,34.4
814,20190106,패션/잡화,1,60,9.8,14.5
815,20190106,패션/잡화,0,20,27.5,79.1
816,20190106,패션/잡화,0,30,32.9,59.099999999999994
817,20190106,패션/잡화,0,40,47.4,64.9
818,20190106,패션/잡화,0,50,33.6,44.300000000000004
819,20190106,패션/잡화,0,60,12.6,19.4
820,20190106,편의점,1,20,310.8,1126.1
821,20190106,편의점,1,30,500.1,873.7
822,20190106,편의점,1,40,395.5,596.6
823,20190106,편의점,1,50,197.1,332.3
824,20190106,편의점,1,60,50.6,111.1
825,20190106,편의점,0,20,197.7,572.5
826,20190106,편의점,0,30,199.8,345.5
827,20190106,편의점,0,40,203.8,295.3
828,20190106,편의점,0,50,130.9,197.5
829,20190106,편의점,0,60,34.6,62.3
830,20190106,할인점/마트,1,20,149.6,551.6
831,20190106,할인점/마트,1,30,593.4,935.2
832,20190106,할인점/마트,1,40,813.0,1123.4
833,20190106,할인점/마트,1,50,519.5,808.5
834,20190106,할인점/마트,1,60,234.3,447.5
835,20190106,할인점/마트,0,20,172.1,487.20000000000005
836,20190106,할인점/마트,0,30,467.0,730.0
837,20190106,할인점/마트,0,40,667.8,1002.8
838,20190106,할인점/마트,0,50,530.4,855.2
839,20190106,할인점/마트,0,60,226.7,428.9
840,20190107,가전/가구,1,20,11.8,38.0
841,20190107,가전/가구,1,30,40.5,32.8
842,20190107,가전/가구,1,40,67.5,30.9
843,20190107,가전/가구,1,50,60.5,23.6
844,20190107,가전/가구,1,60,28.8,14.1
845,20190107,가전/가구,0,20,13.6,27.6
846,20190107,가전/가구,0,30,36.9,25.1
847,20190107,가전/가구,0,40,64.7,28.7
848,20190107,가전/가구,0,50,54.8,24.2
849,20190107,가전/가구,0,60,21.7,11.399999999999999
850,20190107,가정생활/서비스,1,20,0.5,79.0
851,20190107,가정생활/서비스,1,30,1.5,216.60000000000002
852,20190107,가정생활/서비스,1,40,2.2,288.90000000000003
853,20190107,가정생활/서비스,1,50,1.4,196.1
854,20190107,가정생활/서비스,1,60,1.2,100.30000000000001
855,20190107,가정생활/서비스,0,20,0.4,84.3
856,20190107,가정생활/서비스,0,30,1.2,229.4
857,20190107,가정생활/서비스,0,40,2.2,312.5
858,20190107,가정생활/서비스,0,50,1.8,217.00000000000003
859,20190107,가정생활/서비스,0,60,1.2,90.4
860,20190107,교육/학원,1,20,9.1,28.1
861,20190107,교육/학원,1,30,47.7,34.400000000000006
862,20190107,교육/학원,1,40,108.0,81.10000000000001
863,20190107,교육/학원,1,50,39.3,35.5
864,20190107,교육/학원,1,60,9.2,9.3
865,20190107,교육/학원,0,20,17.2,48.4
866,20190107,교육/학원,0,30,75.8,62.1
867,20190107,교육/학원,0,40,127.0,103.5
868,20190107,교육/학원,0,50,35.0,30.4
869,20190107,교육/학원,0,60,7.8,7.999999999999999
870,20190107,미용,1,20,17.6,50.1
871,20190107,미용,1,30,33.7,48.300000000000004
872,20190107,미용,1,40,39.3,52.1
873,20190107,미용,1,50,27.3,41.8
874,20190107,미용,1,60,8.2,22.1
875,20190107,미용,0,20,40.9,53.9
876,20190107,미용,0,30,42.8,42.8
877,20190107,미용,0,40,55.3,62.6
878,20190107,미용,0,50,43.9,60.6
879,20190107,미용,0,60,14.9,30.1
880,20190107,백화점/상품권/아울렛,1,20,15.4,26.5
881,20190107,백화점/상품권/아울렛,1,30,54.5,38.7
882,20190107,백화점/상품권/아울렛,1,40,59.8,34.1
883,20190107,백화점/상품권/아울렛,1,50,37.7,25.5
884,20190107,백화점/상품권/아울렛,1,60,18.1,14.899999999999999
885,20190107,백화점/상품권/아울렛,0,20,40.5,62.8
886,20190107,백화점/상품권/아울렛,0,30,95.2,78.5
887,20190107,백화점/상품권/아울렛,0,40,107.0,70.3
888,20190107,백화점/상품권/아울렛,0,50,80.4,56.5
889,20190107,백화점/상품권/아울렛,0,60,37.9,31.9
890,20190107,스포츠/문화/레저,1,20,66.1,383.4
891,20190107,스포츠/문화/레저,1,30,73.2,127.4
892,20190107,스포츠/문화/레저,1,40,81.7,124.0
893,20190107,스포츠/문화/레저,1,50,55.9,83.3
894,20190107,스포츠/문화/레저,1,60,22.3,33.4
895,20190107,스포츠/문화/레저,0,20,35.7,134.5
896,20190107,스포츠/문화/레저,0,30,45.0,83.19999999999999
897,20190107,스포츠/문화/레저,0,40,74.7,133.5
898,20190107,스포츠/문화/레저,0,50,58.4,81.80000000000001
899,20190107,스포츠/문화/레저,0,60,19.4,28.299999999999997
900,20190107,여행/교통,1,20,22.1,19.8
901,20190107,여행/교통,1,30,65.6,23.8
902,20190107,여행/교통,1,40,83.6,26.4
903,20190107,여행/교통,1,50,60.4,17.1
904,20190107,여행/교통,1,60,21.3,8.4
905,20190107,여행/교통,0,20,26.3,13.4
906,20190107,여행/교통,0,30,46.8,14.100000000000001
907,20190107,여행/교통,0,40,58.0,17.0
908,20190107,여행/교통,0,50,41.6,11.3
909,20190107,여행/교통,0,60,13.4,5.0
910,20190107,요식/유흥,1,20,373.3,1222.0
911,20190107,요식/유흥,1,30,861.9,1222.6
912,20190107,요식/유흥,1,40,962.8,1143.0
913,20190107,요식/유흥,1,50,615.0,830.9999999999999
914,20190107,요식/유흥,1,60,242.0,406.9
915,20190107,요식/유흥,0,20,441.9,1234.7
916,20190107,요식/유흥,0,30,677.4,973.4
917,20190107,요식/유흥,0,40,832.9,1024.6
918,20190107,요식/유흥,0,50,543.1,692.7
919,20190107,요식/유흥,0,60,175.4,266.49999999999994
920,20190107,의료,1,20,59.6,141.79999999999998
921,20190107,의료,1,30,281.8,360.90000000000003
922,20190107,의료,1,40,378.5,453.5
923,20190107,의료,1,50,295.0,381.0
924,20190107,의료,1,60,232.8,405.29999999999995
925,20190107,의료,0,20,114.6,208.20000000000002
926,20190107,의료,0,30,303.0,399.5
927,20190107,의료,0,40,347.7,448.6
928,20190107,의료,0,50,319.6,417.3
929,20190107,의료,0,60,194.4,331.49999999999994
930,20190107,자동차,1,20,11.1,22.7
931,20190107,자동차,1,30,41.0,58.0
932,20190107,자동차,1,40,54.1,67.7
933,20190107,자동차,1,50,44.0,58.8
934,20190107,자동차,1,60,22.2,41.300000000000004
935,20190107,자동차,0,20,6.0,9.0
936,20190107,자동차,0,30,20.2,26.099999999999998
937,20190107,자동차,0,40,27.5,32.699999999999996
938,20190107,자동차,0,50,22.7,28.0
939,20190107,자동차,0,60,8.2,12.5
940,20190107,주유,1,20,41.4,75.5
941,20190107,주유,1,30,151.6,233.0
942,20190107,주유,1,40,226.2,320.3
943,20190107,주유,1,50,203.9,365.0
944,20190107,주유,1,60,105.6,402.9
945,20190107,주유,0,20,22.1,31.2
946,20190107,주유,0,30,65.9,100.0
947,20190107,주유,0,40,98.1,139.2
948,20190107,주유,0,50,91.3,130.7
949,20190107,주유,0,60,36.7,66.8
950,20190107,패션/잡화,1,20,8.5,25.799999999999997
951,20190107,패션/잡화,1,30,16.9,25.8
952,20190107,패션/잡화,1,40,22.9,28.7
953,20190107,패션/잡화,1,50,19.6,24.6
954,20190107,패션/잡화,1,60,10.0,14.700000000000001
955,20190107,패션/잡화,0,20,19.4,65.30000000000001
956,20190107,패션/잡화,0,30,24.3,41.8
957,20190107,패션/잡화,0,40,37.8,50.099999999999994
958,20190107,패션/잡화,0,50,36.3,44.5
959,20190107,패션/잡화,0,60,17.9,26.7
960,20190107,편의점,1,20,320.8,1145.8
961,20190107,편의점,1,30,573.8,980.7
962,20190107,편의점,1,40,470.3,704.4
963,20190107,편의점,1,50,228.5,381.3
964,20190107,편의점,1,60,59.0,127.0
965,20190107,편의점,0,20,225.3,671.8
966,20190107,편의점,0,30,243.4,420.3
967,20190107,편의점,0,40,235.1,345.5
968,20190107,편의점,0,50,148.9,219.7
969,20190107,편의점,0,60,39.3,70.8
970,20190107,할인점/마트,1,20,131.7,576.9
971,20190107,할인점/마트,1,30,475.3,780.0999999999999
972,20190107,할인점/마트,1,40,641.7,933.3
973,20190107,할인점/마트,1,50,437.2,700.3000000000001
974,20190107,할인점/마트,1,60,229.3,447.4
975,20190107,할인점/마트,0,20,165.4,513.3000000000001
976,20190107,할인점/마트,0,30,459.0,739.7
977,20190107,할인점/마트,0,40,675.2,1028.6000000000001
978,20190107,할인점/마트,0,50,554.3,896.3000000000001
979,20190107,할인점/마트,0,60,267.3,509.1
980,20190108,가전/가구,1,20,8.0,36.6
